time	             src-ip	          src-pt	          dst-ip	          dst-pt	        flags	   seq  	     ack-pkt	   s-win	19	20	21	dloss	dd	13	14	15	16	spkts	dpkts	sloss	  label                 
14822	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.007843137	0.01	0	0.002399852	0.004081633	0.000739098	0.07	0	1	0
14832	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.011764706	0.12	0	0.001661436	0.002721088	0	0	0	0.101960784	0
14833	1	0	0	0	0	0	0	0	0.043052838	0.064579256	0	0.6	0.3	0	0.000184604	0	0.002586844	0	1	0.078431373	0
14835	1	0	0	0	0	0	0	0	0.052837573	0.052837573	0	1	1	0	0.000184604	0	0.000739098	0	0.15	1	0
14839	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.001661436	0.002721088	0.000739098	0	0	1	0
14843	1	0	0	0	0	0	0	0	0.559686888	0.007827789	1	0.262745098	0.41	0	0.000184604	0	0	0	0	0.309803922	1
14844	0	0	0	0	0	0	0	0	0.005870841	0.017612524	0	0.015686275	0.02	0	0.004615101	0.006802721	0	0.05	0	1	0
14847	0	0	0	0	0	0	0	0	0.506849315	0.011741683	1	0.901960784	0.9	0	0.001292228	0.002721088	0.000739098	0	0.22	1	1
14862	0	0	0	0	0	0	0	0	0.197651663	0.001956947	0	0.02745098	0.03	0	0.000184604	0	0.000739098	0.06	0	1	1
14879	0	0	0	0	0	0	0	0	0.559686888	0.039138943	1	0.082352941	0.08	0	0.001661436	0.002721088	0	0.06	0	1	1
14886	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.078431373	0.08	0	0.005353517	0.003401361	0.003695492	0.06	0	1	0
14887	0	0	0	0	0	0	0	0	0.563600783	0.029354207	1	0.003921569	0	0	0.000184604	0	0.000369549	0	0	1	1
14904	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.023529412	0.02	0	0.000184604	0	0	0.06	0	1	0
14908	1	0	0	0	0	0	0	0	0.001956947	0.060665362	0	1	1	0	0.000369208	0	0.000739098	0	0	0.08627451	1
14911	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.239215686	1	0	0.001661436	0.002040816	0	0	1	0.007843137	0
14912	0	0	0	0	0	0	0	0	0.320939335	0.320939335	0	0.019607843	1	0	0.007199557	0.004081633	0	0	0	0.019607843	0
14916	0	0	0	0	0	0	0	0	0.005870841	0.025440313	0	1	1	0	0.001661436	0.002040816	0	0	0	1	0
14940	1	0	0	0	0	0	0	0	0.520547945	0.003913894	1	1	1	0	0.000184604	0	0	0	0.31	0.517647059	1
14941	0	0	0	0	0	0	0	0	0.066536204	0.064579256	0	0.050980392	0.05	0	0.001661436	0.002040816	0.006282336	0.06	0	1	0
14946	0	0	0	0	0	0	0	0	0.017612524	0.017612524	0	0.129411765	0.13	0	0.000184604	0	0.000739098	0.06	0	1	0
14949	1	0	0	0	0	0	0	0	0.091976517	0.091976517	0	1	1	0	0.002030644	0.003401361	0	0	0	0.035294118	0
14951	1	0	0	0	0	0	0	0	0.015655577	0.015655577	0	1	1	0	0.014583718	0	0.001108647	0	0	0.694117647	0
14954	0	0	0	0	0	0	0	0	0.005870841	0.007827789	0	0.215686275	0.4	0	0.000184604	0	0.000739098	0	0	0.533333333	0
14957	1	0	0	0	0	0	0	0	0.023483366	0.001956947	0	1	1	0	0.002030644	0.003401361	0.001108647	0	0.5	0.011764706	0
14959	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.015686275	0.02	0	0.014583718	0	0	0.17	0	1	1
14963	0	0	0	0	0	0	0	0	0.043052838	0.001956947	0.05	0.360784314	1	0	0.000184604	0	0.000739098	0	0	0.015686275	0
14966	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.003921569	0	0	0.001661436	0.002040816	0.001108647	0.77	0	1	1
14977	0	0	0	0	0	0	0	0	0.39334638	0.025440313	1	0.007843137	0.01	0	0.001661436	0.002721088	0	0	0	0.556862745	1
14982	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.050980392	0.05	0	0.014583718	0	0.000739098	0.07	0	1	0
14984	1	0	0	0	0	0	0	0	0.56555773	0.031311155	0	0.125490196	0.13	0	0.000184604	0	0	0	0	1	1
14985	0	0	0	0	0	0	0	0	0.003913894	0.062622309	0	0.062745098	0.06	0	0.001661436	0.002040816	0.000739098	0.06	0	1	0
14987	1	0	0	0	0	0	0	0	0.211350294	0.015655577	1	1	1	0	0.005353517	0.007482993	0.000739098	0	0.06	0.48627451	1
14988	0	0	0	0	0	0	0	0	0.046966732	0.046966732	0	0.031372549	0.03	0	0.000184604	0	0	0.05	0	1	0
14993	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.001661436	0.002040816	0	0	0	1	0
15002	0	0	0	0	0	0	0	0	0.001956947	0.078277886	0	0.007843137	0.01	0	0.000553812	0	0.000739098	0	0	1	1
15003	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.780392157	1	0	0.002399852	0.004081633	0.00443459	0	1	0.011764706	0
15006	1	0	0	0	0	0	0	0	0.454011742	0.005870841	1	1	1	0	0.001661436	0.002040816	0	0	0	0.364705882	1
15007	0	0	0	0	0	0	0	0	0.01369863	0.046966732	0	0.011764706	0.01	0	0.001661436	0.002040816	0.000739098	0.07	0	1	0
15008	1	0	0	0	0	0	0	0	0.487279843	0.048923679	1	1	1	0	0.000553812	0	0	0	0.17	1	1
15015	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.098039216	0.1	0	0.000184604	0	0.001108647	0.05	0	1	0
15016	1	0	0	0	0	0	0	0	0.003913894	0.001956947	0	1	1	0	0.000184604	0	0.000739098	0	0	0.117647059	0
15020	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0.5	0.011764706	0.01	0	0.001661436	0.002721088	0	1	0	1	0
15021	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.001661436	0.002040816	0	0	0	0.050980392	0
15025	1	0	0	0	0	0	0	0	0.023483366	0.023483366	0	1	1	0	0.000184604	0	0.000739098	0	0	0.388235294	0
15036	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.51372549	0.51	0	0.000184604	0	0	0	0	1	0
15037	1	0	0	0	0	0	0	0	0.395303327	0.001956947	1	0.180392157	0.29	0	0.000184604	0	0.000739098	0	0	0.615686275	1
15038	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	0	0.000184604	0	0.000739098	0.07	0	1	0
15048	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0	1	1	0	0.000184604	0	0	0	0	0.258823529	1
15053	1	0.000133708	0	0	0	0	0	0	0.023483366	0.023483366	0	0.356862745	1	0	0.002030644	0.003401361	0	0	0	0.356862745	0
15056	1	0	0	0	0	0	0	0	0.023483366	0.02739726	0	1	1	0	0.000184604	0	0	0	0	1	0
15066	1	0	0	0	0	0	0	0	0.015655577	0.015655577	0	1	1	0	0.000184604	0	0.001108647	0	0.14	1	0
15071	1	0	0	0	0	0	0	0	0.037181996	0.039138943	0	1	1	0	0.000184604	0	0	0	0	0.541176471	0
15074	1	0	0	0	0	0	0	0	0.011741683	0.011741683	0	0.905882353	1	0	0.003507476	0	0.001108647	0	0.1	0.321568627	0
15082	1	0	0	0	0	0	0	0	0.389432485	0.009784736	1	1	1	0	0.000184604	0	0	0	0	0.290196078	1
15084	0	0	0	0	0	0	0	0	0.998043053	0.001956947	0.13	0.019607843	0.02	0	0.019383423	0.193877551	0	0.06	0	1	1
15086	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	0	0.002030644	0.004081633	0	1	0	1	0
15087	1	0	0	0	0	0	0	0	0.001956947	0.039138943	0	1	1	0	0.000184604	0	0.002586844	0	0	0.019607843	1
15088	0	0	0	0	0	0	0	0	0.050880626	0.011741683	1	0.498039216	1	0	0.003507476	0	0	0	1	0.003921569	1
15097	0	0	0	0	0	0	0	0	0.223091977	0.017612524	1	0.254901961	0.25	0	0.000184604	0	0	0.15	0	1	1
15100	0	0	0	0	0	0	0	0	0.424657534	0.001956947	0	0.035294118	0.04	0	0.003507476	0	0.001108647	0.07	0	1	1
15107	0	0	0	0	0	0	0	0	0.001956947	0.007827789	0	0.003921569	0	0	0.000184604	0	0	0.07	0	1	0
15116	1	0	0	0	0	0	0	0	0.254403131	0.029354207	1	0.631372549	0.78	0	0.001661436	0.002040816	0	0	1	0.392156863	1
15126	0	0	0	0	0	0	0	0	0.003913894	0.001956947	0	0.023529412	0.02	0	0.000184604	0	0	0.06	0	1	0
15138	1	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.584313725	0.58	0	0.002030644	0.003401361	0	1	0	1	0
15139	1	0	0	0	0	0	0	0	0.571428571	0.571428571	0	0.760784314	0.64	0	0.000184604	0	0	0	1	0.584313725	0
15181	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.996078431	1	0	0.000184604	0	0	0	0	1	0
15185	0	0	0	0	0	0	0	0	0.334637965	0.035225049	1	0.898039216	1	0	0.000184604	0	0.001108647	0	0	0.023529412	1
15187	0	0	0	0	0	0	0	0	0.035225049	0.017612524	1	0.066666667	0.07	0	0.001292228	0.002721088	0.000739098	0.06	0	1	1
15196	0	0	0	0	0	0	0	0	0.115459883	0.003913894	1	0.203921569	0.28	0	0.000184604	0	0	0.11	0	0.698039216	1
15197	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.066666667	0.07	0	0.001661436	0.002721088	0	0.08	0	1	0
15203	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.023529412	0.4	0	0.000184604	0	0.000369549	0	0	0.058823529	0
15206	0	0	0	0	0	0	0	0	0.04109589	0.04109589	0	0.031372549	0.05	0	0.002030644	0.002721088	0	0	0	0.658823529	0
15207	1	0	0	0	0	0	0	0	0.426614481	0.039138943	1	1	1	0	0.000184604	0	0.000739098	0	0	0.364705882	1
15214	0	0	0	0	0	0	0	0	0.483365949	0.029354207	1	0.078431373	0.08	0	0.000184604	0	0	0.07	0	1	1
15219	0	0	0	0	0	0	0	0	0.293542074	0.039138943	0	0.02745098	0.03	0	0.001661436	0.004081633	0	0.06	0	1	1
15222	0	0	0	0	0	0	0	0	0.888454012	0.888454012	0	0.078431373	0.08	0	0.002030644	0.003401361	0.000739098	0.06	0	1	1
15231	0	0	0	0	0	0	0	0	0.001956947	0.005870841	0	1	1	0	0.000184604	0	0	0	0	1	0
15232	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.549019608	0.4	0	0.001661436	0.002040816	0.018107908	0	1	0.490196078	1
15234	1	0	0	0	0	0	0	0	0.001956947	0.097847358	0	0.243137255	0.24	0	0.002030644	0.003401361	0.000739098	0	0	1	1
15235	0	0	0	0	0	0	0	0	0.28962818	0.046966732	1	0.635294118	1	0	0.000184604	0	0.001108647	0	1	0.007843137	1
15245	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.094117647	0.09	0	0.001661436	0.002040816	0	0.05	0	1	0
15248	1	0	0	0	0	0	0	0	0.348336595	0.02739726	1	0.223529412	0.27	0	0.001661436	0.003401361	0.000739098	0	0	0.839215686	1
15256	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.054901961	0.05	0	0.000184604	0	0.001108647	0.06	0	1	0
15257	1	0.000935954	0	0	0	0	0	0	0.003913894	0.009784736	0	0.035294118	0.45	0	0.000184604	0	0	0	0	0.078431373	0
15258	0	0	0	0	0	0	0	0	0.029354207	0.029354207	1	0.615686275	0.93	0	0.000184604	0	0.000739098	0	0.4	0.658823529	1
15261	0	0	0	0	0	0	0	0	0.007827789	0.003913894	1	0.223529412	0.59	0	0.002399852	0.004081633	0.000739098	0	0	0.380392157	1
15273	0	0	0	0	0	0	0	0	0.003913894	0.005870841	0	0.164705882	0.16	0	0.001661436	0.002721088	0	0.75	0	1	0
15281	1	0	0	0	0	0	0	0	0.315068493	0.037181996	1	1	1	0	0.000184604	0	0	0	0.67	0.925490196	1
15287	0	0	0	0	0	0	0	0	0.409001957	0.409001957	0	0.070588235	0.07	0	0.021598671	0.006802721	0	0.06	0	1	0
15294	0	0	0	0	0	0	0	0	0.04109589	0.074363992	0	0.996078431	1	0	0.001661436	0.002721088	0	0	0	1	0
15295	1	0	0	0	0	0	0	0	0.937377691	0.001956947	0.08	1	1	0	0.000184604	0	0	0	0.05	0.890196078	1
15302	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	0	0.000184604	0	0.000739098	0.95	0	1	0
15304	1	0	0	0	0	0	0	0	0.009784736	0.001956947	0	1	1	0	0.002030644	0.002721088	0	0	0	0.007843137	0
15311	0	0	0	0	0	0	0	0	0.031311155	0.050880626	0	0.007843137	0.01	0	0.000184604	0	0	0.6	0	0.662745098	0
15315	1	0	0	0	0	0	0	0	0.005870841	0.005870841	0	1	1	0	0.000184604	0	0	0	0.08	0.556862745	0
15320	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	1	1	0	0.000184604	0	0	0	0	1	0
15323	1	0	0	0	0	0	0	0	0.234833659	0.003913894	1	0.921568627	1	0	0.000184604	0	0.001108647	0	0	0.203921569	1
15324	0	0	0	0	0	0	0	0	1	1	0	0.015686275	0.02	0	0.000184604	0	0	0.08	0	1	1
15333	0	0	0	0	0	0	0	0	0.432485323	0.015655577	1	0.023529412	0.06	0	0.001661436	0.002040816	0	0	0	0.392156863	1
15339	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.031372549	0.03	0	0.001661436	0.002721088	0	0.05	0	1	0
15342	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.22745098	0.26	0	0.000184604	0	0	0	0	0.890196078	0
15344	1	0	0	0	0	0	0	0	0.011741683	0.01369863	0	0.321568627	0.33	0	0.001661436	0.002040816	0.000739098	0	0	0.678431373	0
15346	1	0	0	0	0	0	0	0	0.021526419	0.021526419	0	0.219607843	0.46	0	0.001661436	0.002040816	0	0	0.29	0.101960784	0
15358	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0	0.141176471	0
15359	1	0	0	0	0	0	0	0	0.569471624	0.033268102	0	0.294117647	0.15	0	0.000184604	0	0.000739098	0	0	0.356862745	1
15368	0	0	0	0	0	0	0	0	0.373776908	0.001956947	0.1	0.066666667	0.07	0	0.000184604	0	0	0.06	0	1	1
15370	0	0	0	0	0	0	0	0	0.467710372	0.035225049	1	0.003921569	0	0	0.001661436	0.002721088	0.000739098	1	0	1	1
15378	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.070588235	0.07	0	0.000184604	0	0	0.07	0	1	0
15380	1	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.729411765	0.62	0	0.001661436	0.002040816	0	0	1	0.125490196	0
15386	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	1	1	0	0.000184604	0	0	0	0	1	0
15387	1	0	0	0	0	0	0	0	0.497064579	0.035225049	1	0.152941176	0.03	0	0.001661436	0.003401361	0.000739098	0	0	0.498039216	1
15391	0	0	0	0	0	0	0	0	0.545988258	0.011741683	1	0.066666667	0.07	0	0.001661436	0.002040816	0	0.06	0	1	1
15403	0	0	0	0	0	0	0	0	0.479452055	0.001956947	0.09	0.031372549	0.03	0	0.000184604	0	0.000739098	0.06	0	1	1
15404	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.003921569	0	0	0.000184604	0	0	1	0	1	0
15408	1	0	0	0	0	0	0	0	0.863013699	0.863013699	0	0.458823529	0.12	0	0.000184604	0	0.000739098	0	1	0.066666667	1
15411	0	0	0	0	0	0	0	0	0.43444227	0.43444227	0	0.68627451	1	0	0.000184604	0	0	0	0	0.68627451	0
15414	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.980392157	0.98	0	0.002399852	0.004081633	0	0	0	1	0
15420	1	0	0	0	0	0	0	0	0.156555773	0.313111546	0	0.541176471	0.61	0	0.000184604	0	0	0	0	0.882352941	0
15421	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.937254902	0.94	0	0.003507476	0	0.000739098	0	0.01	1	1
15422	0	0	0	0	0	0	0	0	0.007827789	0.060665362	0	0.007843137	0.02	0	0.000184604	0	0.001478197	0	0	0.239215686	0
15434	1	0	0	0	0	0	0	0	0.583170254	0.039138943	1	0.066666667	1	0	0.001661436	0.002721088	0	0	0.06	0.066666667	1
15448	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.015686275	0.02	0	0.001661436	0.002721088	0	0.06	0	1	0
15452	1	0	0	0	0	0	0	0	0.555772994	0.009784736	1	0.576470588	0.45	0	0.002030644	0.003401361	0.000739098	0	0	0.325490196	1
15455	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.054901961	0.05	0	0.000184604	0	0	0.06	0	1	0
15465	0	0	0	0	0	0	0	0	0.136986301	0.003913894	0	0.098039216	1	0	0.000184604	0	0	0	0	0.08627451	1
15468	0	0	0	0	0	0	0	0	0.127201566	0.02739726	0.97	0.007843137	0.01	0	0.002030644	0.003401361	0.000739098	0.07	0	1	1
15472	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.133333333	0.13	0	0.000184604	0	0.001108647	0.09	0	1	0
15482	1	0	0	0	0	0	0	0	0.495107632	0.023483366	0	0.556862745	0.53	0	0.001661436	0.002721088	0	0	0	0.854901961	1
15486	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.047058824	0.05	0	0.000184604	0	0	0.06	0	1	0
15493	0	0	0	0	0	0	0	0	0.195694716	0.011741683	1	0.62745098	1	0	0.002030644	0.003401361	0.001108647	0	0	0.007843137	1
15495	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.023529412	0.02	0	0.001661436	0.002040816	0	0.06	0	1	1
15502	0	0	0	0	0	0	0	0	0.01369863	0.021526419	0	0.007843137	0.03	0	0.000184604	0	0.000739098	0	0	0.149019608	0
15503	1	0	0	0	0	0	0	0	0.148727984	0.301369863	0	1	1	0	0.000184604	0	0	0	0.18	0.02745098	0
15516	0	0	0	0	0	0	0	0	0.285714286	0.28962818	0	0.666666667	0.67	0	0.000184604	0	0.001108647	0	0.01	0.996078431	0
15517	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.768627451	0.77	0	0.000184604	0	0.000739098	0	0.02	1	0
15518	0	0	0	0	0	0	0	0	0.395303327	0.003913894	1	0.439215686	0.89	0	0.000184604	0	0	0	1	0.494117647	1
15520	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0	0.007843137	0.01	0	0.000184604	0	0	0.06	0	1	0
15523	1	0	0	0	0	0	0	0	0.487279843	0.487279843	0	1	1	0	0.000184604	0	0	0	0	0.282352941	0
15526	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.91372549	0.91	0	0.000184604	0	0	0	0	1	0
15531	0	0	0	0	0	0	0	0	0.369863014	0.007827789	1	0.247058824	0.34	0	0.000184604	0	0	0	0	0.125490196	1
15539	0	0	0	0	0	0	0	0	0.457925636	0.457925636	0	0.015686275	0.02	0	0.000184604	0	0	0.06	0	1	0
15547	0	0	0	0	0	0	0	0	0.072407045	0.015655577	1	0.890196078	0.89	0	0.000184604	0	0	0	0	1	1
15551	0	0	0	0	0	0	0	0	0.136986301	0.035225049	1	0.188235294	0.19	0	0.000184604	0	0	0.11	0	1	1
15558	0	0	0	0	0	0	0	0	0.502935421	0.019569472	1	0.250980392	0.25	0	0.001661436	0.002721088	0	0.06	0	1	1
15559	0	0	0	0	0	0	0	0	0.207436399	0.023483366	1	0.039215686	0.04	0	0.000184604	0	0	0.05	0	1	1
15564	0	0	0	0	0	0	0	0	0.30332681	0.029354207	1	0.062745098	0.06	0	0.000184604	0	0	0.06	0	1	1
15569	0	0	0	0	0	0	0	0	0.465753425	0.021526419	1	0.058823529	0.06	0	0.000184604	0	0	0.07	0	1	1
15573	0	0	0	0	0	0	0	0	0.001956947	0.007827789	0	0.043137255	0.04	0	0.010522429	0.004761905	0.000739098	0.07	0	1	0
15574	1	0	0	0	0	0	0	0	0.254403131	0.039138943	1	0.262745098	0.26	0	0.000184604	0	0	0	1	1	1
15576	0	0	0	0	0	0	0	0	0.074363992	0.078277886	0	0.078431373	0.08	0	0.000184604	0	0	0.06	0	1	0
15577	0	0	0	0	0	0	0	0	0.035225049	0.007827789	1	0.77254902	0.81	0	0.003138268	0.006122449	0	0	0.05	0.466666667	1
15581	0	0	0	0	0	0	0	0	0.148727984	0.305283757	0	0.247058824	0.25	0	0.000184604	0	0.009608278	0.22	0	1	0
15591	0	0	0	0	0	0	0	0	0.052837573	0.052837573	0	0.949019608	0.95	0	0.000184604	0	0	0	0.01	1	0
15594	1	0	0	0	0	0	0	0	0.4481409	0.039138943	1	1	1	0	0.010153221	0	0.002217295	0	0	0.952941176	1
15603	0	0	0	0	0	0	0	0	0.009784736	0.009784736	0	0.078431373	0.08	0	0.000184604	0	0	0.06	0	1	0
15604	1	0	0	0	0	0	0	0	0.009784736	0.019569472	0	1	1	0	0.000184604	0	0	0	0	0.082352941	0
15611	1	0	0	0	0	0	0	0	0.256360078	0.001956947	1	1	1	0	0.000184604	0	0	0	0.2	0.054901961	1
15612	0	0	0	0	0	0	0	0	0.465753425	0.003913894	0	0.003921569	0	0	0.000184604	0	0	0.08	0	1	1
15614	0	0	0	0	0	0	0	0	0.058708415	0.058708415	0	0.007843137	0.01	0	0.000184604	0	0	0.07	0	1	0
15615	1	0	0	0	0	0	0	0	0.039138943	0.001956947	0	1	1	0	0.000184604	0	0	0	0	1	1
15616	0	0	0	0	0	0	0	0	0.001956947	0.005870841	0	0.003921569	0.01	0	0.001661436	0.002040816	0	1	0	0.541176471	0
15622	1	0	0	0	0	0	0	0	0.136986301	0.01369863	1	0.254901961	0.61	0	0.000184604	0	0	0	1	0.415686275	1
15623	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0.33	0.02745098	0.03	0	0.000184604	0	0	0.07	0	1	0
15630	1	0	0	0	0	0	0	0	0.043052838	0.043052838	0	1	1	0	0.000184604	0	0.000739098	0	0	0.007843137	0
15633	1	0	0	0	0	0	0	0	0.007827789	0.02739726	0	1	1	0	0.000184604	0	0	0	0	0.345098039	0
15640	1	0	0	0	0	0	0	0	0.471624266	0.469667319	0	1	1	0	0.000184604	0	0	0	0.14	0.117647059	0
15641	0	0	0	0	0	0	0	0	0.371819961	0.007827789	1	0.980392157	0.98	0	0.000184604	0	0	0.01	0	1	1
15642	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.015686275	0.02	0	0.000184604	0	0	0.06	0	1	0
15667	1	0	0	0	0	0	0	0	0.205479452	0.009784736	1	1	1	0	0.000184604	0	0.000739098	0	0	1	1
15672	0	0	0	0	0	0	0	0	0.005870841	0.001956947	0	0.019607843	0.02	0	0.000184604	0	0	0.06	0	1	0
15690	0	0	0	0	0	0	0	0	0.467710372	0.01369863	1	0.003921569	0.33	0	0.000184604	0	0	0.67	0	0.011764706	1
15698	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.02745098	0.03	0	0.000184604	0	0	0.06	0	1	1
15700	0	0	0	0	0	0	0	0	0.001956947	0.043052838	0	0.003921569	0	0	0.000184604	0	0	0	0	1	1
15707	0	0	0	0	0	0	0	0	0.583170254	0.035225049	1	0.482352941	1	0	0.000184604	0	0	0	1	0.003921569	1
15713	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.050980392	0.05	0	0.001661436	0.002721088	0	0.05	0	1	0
15720	1	0	0	0	0	0	0	0	0.47553816	0.02739726	1	0.525490196	0.67	0	0.000184604	0	0	0	1	0.788235294	1
15724	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.054901961	0.05	0	0.001661436	0.002721088	0	0.07	0	1	0
15725	1	0	0	0	0	0	0	0	0.021526419	0.021526419	0	1	1	0	0.001661436	0.002040816	0	0	0	1	0
15728	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0	0.105882353	0
15730	1	0	0	0	0	0	0	0	0.001956947	0.003913894	0	1	1	0	0.000184604	0	0	0	0	0.031372549	0
15748	1	0	0	0	0	0	0	0	0.060665362	0.019569472	1	0.968627451	0.98	0	0.000184604	0	0.000739098	0	1	0.196078431	1
15755	0	0	0	0	0	0	0	0	0.009784736	0.009784736	0.2	0.243137255	0.24	0	0.001661436	0.002721088	0	0.1	0	1	0
15757	1	0	0	0	0	0.023255814	0	0	0.113502935	0.113502935	0	0.247058824	0.38	0	0.002030644	0.003401361	0	0	0	0.647058824	1
15758	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.098039216	0.1	0	0.02935204	0.013605442	0.001108647	0	0	1	0
15762	1	0	0	0	0	0	0	0	0.414872798	0.039138943	1	1	1	0	0.000184604	0	0	0	0	1	1
15767	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.078431373	0.08	0	0.000184604	0	0.000739098	0.08	0	1	0
15769	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.976470588	1	0	0.000184604	0	0.028455285	0	0	0.066666667	0
15771	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.584313725	0.69	0	0.000184604	0	0	0	0	0.654901961	1
15773	0	0	0	0	0	0	0	0	0.095890411	0.017612524	1	0.137254902	0.14	0	0.000184604	0	0	0	0	1	1
15777	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.035294118	0.04	0	0.000184604	0	0	0.12	0	1	0
15778	1	0	0	0	0	0	0	0	0.068493151	0.009784736	0	0.792156863	0.82	0	0.00276906	0.003401361	0	0	0	0.341176471	0
15781	0	0	0	0	0	0	0	0	0.001956947	0.078277886	0	0.109803922	0.11	0	0.000184604	0	0	0.06	0.4	1	1
15784	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.337254902	1	0	0.000184604	0	0	0	1	0.007843137	0
15785	0	0	0	0	0	0	0	0	0.01369863	0.02739726	0	0.011764706	0.01	0	0.010891637	0.005442177	0.001847746	0	0	1	0
15786	1	0	0	0	0	0	0	0	0.009784736	0.019569472	0	1	1	0	0.000184604	0	0	0	0.14	1	0
15792	1	0	0	0	0	0	0	0	0.283757339	0.029354207	1	1	1	0	0.001661436	0.003401361	0.000739098	0	0.4	0.580392157	1
15804	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.101960784	0.1	0	0.003507476	0.004081633	0	0.06	0	1	0
15805	1	0	0	0	0	0	0	0	0.01369863	0.019569472	0	1	1	0	0.010153221	0	0.000739098	0	0	0.749019608	0
15806	1	0	0	0	0	0	0	0	0.256360078	0.017612524	1	1	1	0	0.001661436	0.002040816	0.002217295	0	0.3	0.894117647	1
15811	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	0	0.000184604	0	0	0.07	0	1	0
15818	0	0	0	0	0	0	0	0	0.003913894	0.005870841	0	0.956862745	0.96	0	0.000184604	0	0.001108647	0	0	1	0
15821	1	0	0	0	0	0	0	0	0.048923679	0.011741683	1	0.37254902	0.48	0	0.000184604	0	0	0	0.67	0.77254902	1
15832	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.258823529	0.26	0	0.000184604	0	0.000739098	0.16	0	1	0
15840	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0	1	1
15847	0	0	0	0	0	0	0	0	1	1	0	0.007843137	0.02	0	0.000184604	0	0	0	0	0.250980392	1
15850	0	0	0	0	0	0	0	0	0.454011742	0.021526419	0	0.082352941	0.08	0	0.000184604	0	0	0	0	1	1
15851	0	0	0	0	0	0	0	0	0.072407045	0.017612524	1	0.043137255	0.04	0	0.000184604	0	0.000739098	0.07	0	1	1
